user_id,country,signup_date,plan_type,primary_device,age,gender,is_active
1662,US,2022-08-13,Basic,Desktop,73,M,1
1663,DE,2018-09-28,Basic,Desktop,56,M,1
1664,DE,2022-09-26,Basic,Tablet,61,M,1
1665,NL,2021-12-01,Standard,Mobile,72,F,0
1666,DE,2022-05-15,Premium,Mobile,47,F,0
1667,DE,2022-08-21,Premium,Smart TV,31,F,0
1668,JP,2022-11-26,Standard,Desktop,47,Other,1
1669,DE,2020-01-27,Premium,Desktop,68,M,0
1670,IT,2019-02-09,Basic,Desktop,20,F,1
1671,CA,2020-04-05,Premium,Desktop,52,Other,1
1672,IT,2018-05-31,Standard,Tablet,78,Other,1
1673,IT,2018-12-23,Premium,Mobile,48,M,1
1674,AU,2021-05-23,Standard,Smart TV,37,F,0
1675,JP,2021-02-28,Basic,Mobile,65,F,0
1676,UK,2020-03-26,Standard,Desktop,38,M,1
1677,NL,2019-12-08,Premium,Smart TV,47,M,1
1678,AU,2019-10-19,Premium,Desktop,67,Other,1
1679,CA,2020-11-20,Premium,Desktop,73,Other,0
1680,ES,2019-01-19,Standard,Mobile,54,M,1
1681,DE,2019-05-21,Premium,Smart TV,22,Other,0
1682,DE,2022-11-11,Premium,Smart TV,28,F,1
1683,JP,2019-02-14,Premium,Smart TV,26,M,1
1684,NL,2018-09-16,Basic,Mobile,16,M,1
1685,DE,2019-08-17,Basic,Desktop,67,M,0
1686,JP,2022-09-17,Premium,Mobile,55,Other,0
1687,KR,2021-08-28,Basic,Mobile,52,Other,1
1688,UK,2021-03-01,Basic,Tablet,31,M,1
1689,AU,2019-02-23,Premium,Desktop,57,M,1
1690,AU,2021-07-25,Standard,Smart TV,20,Other,1
1691,AU,2021-06-09,Standard,Tablet,65,F,1
1692,KR,2018-11-24,Premium,Smart TV,53,M,0
1693,JP,2019-11-06,Premium,Smart TV,23,Other,1
1694,FR,2019-01-10,Standard,Smart TV,19,Other,1
1695,NL,2020-09-19,Standard,Mobile,49,Other,1
1696,NL,2021-06-24,Basic,Mobile,63,F,0
1697,IT,2020-12-29,Basic,Mobile,76,Other,1
1698,FR,2020-01-17,Premium,Mobile,73,Other,1
1699,NL,2020-04-16,Basic,Desktop,58,F,1
1700,KR,2018-11-10,Premium,Tablet,16,F,1
1701,DE,2019-05-23,Standard,Tablet,31,Other,0
1702,ES,2018-12-01,Basic,Mobile,40,F,1
1703,JP,2021-09-14,Standard,Desktop,28,M,1
1704,CA,2018-04-17,Standard,Desktop,41,Other,1
1705,UK,2018-12-14,Standard,Tablet,23,M,1
1706,UK,2020-05-08,Premium,Smart TV,21,M,0
1707,ES,2021-11-24,Premium,Mobile,41,Other,1
1708,FR,2020-09-18,Basic,Desktop,21,M,0
1709,IT,2019-09-03,Standard,Tablet,51,F,1
1710,AU,2019-08-10,Premium,Mobile,50,F,1
1711,US,2020-06-02,Standard,Desktop,32,M,1
1712,UK,2019-10-08,Basic,Desktop,68,F,1
1713,JP,2018-06-06,Basic,Desktop,20,Other,0
1714,ES,2021-02-15,Basic,Desktop,46,Other,1
1715,AU,2018-12-07,Premium,Tablet,26,F,1
1716,NL,2019-12-22,Basic,Tablet,20,Other,0
1717,UK,2022-07-25,Premium,Tablet,16,F,1
1718,AU,2019-12-11,Premium,Mobile,28,F,1
1719,CA,2022-09-07,Standard,Tablet,66,Other,0
1720,FR,2020-01-20,Premium,Mobile,66,M,1
1721,CA,2021-08-17,Standard,Mobile,22,F,0
1722,JP,2018-01-24,Basic,Mobile,55,F,1
1723,UK,2019-10-01,Premium,Tablet,18,M,0
1724,AU,2021-05-22,Basic,Smart TV,26,Other,1
1725,KR,2018-02-19,Basic,Desktop,66,M,1
1726,US,2022-04-21,Basic,Tablet,67,Other,1
1727,KR,2019-07-25,Premium,Mobile,72,Other,1
1728,US,2021-01-11,Basic,Desktop,57,M,1
1729,ES,2021-05-30,Basic,Desktop,52,Other,1
1730,JP,2020-06-14,Basic,Smart TV,46,F,0
1731,NL,2022-01-16,Basic,Smart TV,23,M,1
1732,CA,2021-05-23,Standard,Tablet,18,Other,1
1733,US,2020-11-04,Standard,Desktop,21,Other,1
1734,JP,2022-01-14,Premium,Desktop,21,Other,1
1735,US,2018-12-11,Premium,Mobile,27,Other,1
1736,KR,2022-09-15,Standard,Smart TV,26,M,1
1737,KR,2019-02-13,Basic,Desktop,64,M,1
1738,ES,2018-07-17,Premium,Tablet,59,Other,0
1739,ES,2018-04-07,Basic,Desktop,46,M,1
1740,UK,2021-09-09,Basic,Desktop,20,F,1
1741,KR,2020-07-20,Premium,Smart TV,34,M,1
1742,FR,2019-10-05,Premium,Desktop,16,F,1
1743,DE,2020-09-04,Standard,Tablet,53,F,0
1744,US,2022-01-27,Premium,Smart TV,41,M,1
1745,UK,2020-06-27,Standard,Desktop,25,Other,1
1746,ES,2021-03-18,Premium,Smart TV,50,F,0
1747,CA,2022-11-30,Standard,Desktop,32,F,1
1748,FR,2019-01-04,Standard,Desktop,16,F,0
1749,US,2019-04-21,Basic,Desktop,25,Other,1
1750,DE,2020-12-30,Basic,Smart TV,63,F,0
1751,AU,2022-07-23,Standard,Mobile,43,F,1
1752,NL,2020-11-24,Basic,Tablet,22,F,1
1753,US,2019-04-30,Standard,Desktop,46,F,1
1754,US,2022-08-26,Standard,Mobile,32,Other,1
1755,KR,2020-12-23,Basic,Desktop,50,M,1
1756,AU,2021-07-01,Premium,Mobile,17,M,1
1757,US,2021-04-16,Premium,Mobile,37,M,0
1758,FR,2022-07-08,Premium,Mobile,34,F,1
1759,US,2018-10-05,Premium,Tablet,59,M,0
1760,FR,2021-11-11,Standard,Tablet,75,Other,1
1761,ES,2021-05-08,Basic,Mobile,39,F,1
1762,US,2018-03-27,Premium,Desktop,21,M,1
1763,CA,2022-11-03,Standard,Desktop,53,Other,1
1764,DE,2019-10-21,Standard,Smart TV,21,F,0
1765,AU,2019-08-09,Premium,Tablet,52,F,1
1766,AU,2019-04-07,Basic,Mobile,18,Other,1
1767,UK,2021-02-23,Premium,Desktop,60,Other,1
1768,AU,2019-12-19,Basic,Tablet,52,F,1
1769,NL,2020-03-26,Basic,Smart TV,63,M,0
1770,CA,2018-09-10,Premium,Desktop,22,F,1
1771,NL,2021-12-03,Standard,Mobile,46,F,1
1772,NL,2018-07-30,Basic,Tablet,70,M,1
1773,US,2020-07-05,Standard,Desktop,35,F,1
1774,US,2020-04-11,Basic,Smart TV,61,M,1
1775,AU,2020-01-20,Standard,Mobile,25,F,1
1776,KR,2019-02-12,Basic,Mobile,72,M,0
1777,KR,2021-10-23,Basic,Desktop,79,M,1
1778,NL,2019-10-10,Basic,Tablet,72,Other,1
1779,ES,2018-05-07,Basic,Smart TV,48,F,1
1780,FR,2018-06-03,Basic,Tablet,55,F,1
1781,DE,2021-03-07,Basic,Desktop,49,Other,1
1782,ES,2022-03-07,Basic,Mobile,56,Other,1
1783,JP,2020-08-15,Basic,Tablet,74,M,1
1784,UK,2021-03-18,Premium,Desktop,71,Other,1
1785,NL,2019-09-08,Premium,Smart TV,70,F,1
1786,UK,2020-03-06,Premium,Smart TV,40,F,1
1787,JP,2022-01-01,Standard,Tablet,74,F,0
1788,US,2021-01-25,Standard,Desktop,22,M,1
1789,CA,2019-05-13,Standard,Mobile,49,M,1
1790,US,2022-10-19,Premium,Mobile,39,M,1
1791,JP,2018-02-22,Standard,Desktop,78,M,1
1792,FR,2019-03-21,Basic,Desktop,43,Other,1
1793,FR,2018-09-30,Premium,Desktop,53,F,1
1794,IT,2018-03-23,Premium,Smart TV,57,M,0
1795,IT,2022-04-12,Standard,Desktop,64,Other,1
1796,JP,2022-10-27,Premium,Smart TV,49,M,1
1797,CA,2020-06-18,Basic,Smart TV,44,Other,1
1798,ES,2020-12-31,Premium,Smart TV,21,M,1
1799,KR,2019-05-04,Basic,Mobile,28,F,1
1800,US,2021-11-11,Basic,Desktop,40,M,1
1801,IT,2022-04-08,Premium,Tablet,53,M,1
1802,DE,2019-03-12,Standard,Mobile,35,Other,1
1803,KR,2018-01-19,Standard,Tablet,57,M,1
1804,DE,2019-11-04,Premium,Tablet,32,F,1
1805,CA,2018-04-28,Standard,Desktop,24,M,1
1806,FR,2021-02-02,Basic,Mobile,16,Other,1
1807,NL,2022-09-01,Standard,Smart TV,43,Other,1
1808,IT,2018-11-13,Standard,Smart TV,32,F,1
1809,CA,2020-07-09,Standard,Smart TV,42,M,1
1810,AU,2020-04-28,Premium,Mobile,66,F,1
1811,CA,2019-09-04,Basic,Desktop,16,M,1
1812,ES,2021-02-17,Basic,Smart TV,64,M,1
1813,JP,2019-11-18,Standard,Smart TV,80,F,1
1814,KR,2018-10-05,Standard,Mobile,20,Other,1
1815,DE,2020-08-26,Premium,Mobile,32,F,1
1816,US,2019-07-08,Premium,Desktop,76,F,0
1817,IT,2020-11-02,Standard,Desktop,69,M,1
1818,JP,2020-01-31,Basic,Desktop,36,M,1
1819,US,2022-09-22,Basic,Desktop,40,Other,1
1820,ES,2021-09-18,Premium,Desktop,49,F,1
1821,UK,2022-02-01,Standard,Desktop,50,F,0
1822,CA,2021-05-03,Premium,Smart TV,29,Other,0
1823,JP,2019-03-22,Premium,Desktop,51,Other,1
1824,UK,2022-06-06,Standard,Desktop,20,Other,1
1825,JP,2022-02-24,Standard,Tablet,17,F,1
1826,KR,2021-05-08,Basic,Smart TV,69,F,0
1827,FR,2019-08-31,Basic,Smart TV,44,Other,0
1828,NL,2019-06-11,Basic,Smart TV,28,M,1
1829,AU,2022-01-11,Premium,Mobile,29,F,1
1830,DE,2021-06-15,Premium,Tablet,45,F,1
1831,US,2018-02-03,Premium,Mobile,39,Other,1
1832,NL,2020-07-11,Premium,Smart TV,33,M,1
1833,JP,2022-07-31,Premium,Tablet,79,F,0
1834,KR,2018-12-20,Basic,Tablet,66,Other,0
1835,AU,2020-08-02,Premium,Desktop,24,Other,1
1836,AU,2022-05-05,Premium,Smart TV,32,M,1
1837,AU,2020-07-11,Premium,Desktop,23,F,1
1838,AU,2021-09-08,Standard,Mobile,65,Other,1
1839,NL,2018-04-12,Premium,Mobile,41,Other,1
1840,DE,2022-01-21,Premium,Tablet,67,F,1
1841,JP,2020-08-15,Premium,Tablet,66,M,1
1842,KR,2022-03-23,Standard,Desktop,72,Other,0
1843,JP,2019-07-06,Standard,Smart TV,46,M,1
1844,JP,2022-10-20,Standard,Smart TV,41,F,1
1845,UK,2022-07-05,Basic,Mobile,34,F,1
1846,NL,2018-06-21,Standard,Smart TV,16,M,1
1847,ES,2020-05-07,Standard,Tablet,73,Other,0
1848,NL,2020-11-03,Standard,Tablet,79,Other,1
1849,NL,2020-12-06,Standard,Tablet,61,F,0
1850,UK,2019-12-23,Basic,Tablet,76,F,1
1851,US,2019-07-17,Basic,Mobile,65,Other,1
1852,ES,2020-07-03,Premium,Desktop,32,F,1
1853,US,2021-10-31,Standard,Mobile,69,F,1
1854,DE,2019-12-24,Standard,Mobile,35,M,1
1855,DE,2019-06-10,Standard,Mobile,76,F,1
1856,IT,2018-01-11,Basic,Smart TV,68,Other,1
1857,US,2020-05-22,Premium,Smart TV,56,F,0
1858,US,2022-11-12,Premium,Mobile,73,M,1
1859,NL,2019-05-18,Basic,Mobile,54,F,1
1860,FR,2018-11-12,Premium,Desktop,23,M,1
1861,ES,2018-04-03,Premium,Mobile,44,M,1
1862,DE,2021-05-31,Premium,Mobile,43,F,1
1863,JP,2021-09-30,Basic,Desktop,24,Other,1
1864,JP,2020-09-01,Standard,Desktop,33,F,0
1865,IT,2019-11-21,Premium,Tablet,30,M,1
1866,NL,2020-01-13,Premium,Tablet,17,F,1
1867,US,2019-10-13,Standard,Smart TV,61,F,1
1868,CA,2022-03-20,Standard,Mobile,57,F,1
1869,KR,2021-08-04,Basic,Tablet,18,F,1
1870,KR,2021-04-12,Premium,Mobile,33,Other,1
1871,US,2020-06-04,Basic,Tablet,50,M,1
1872,US,2021-08-25,Basic,Mobile,61,Other,0
1873,IT,2021-05-14,Standard,Tablet,18,F,1
1874,DE,2019-01-27,Basic,Mobile,45,M,1
1875,CA,2021-02-28,Premium,Desktop,76,F,1
1876,NL,2020-12-26,Standard,Tablet,62,M,1
1877,DE,2021-09-06,Basic,Desktop,50,Other,1
1878,IT,2020-12-06,Basic,Mobile,80,Other,1
1879,IT,2022-03-26,Premium,Tablet,66,Other,0
1880,DE,2020-11-19,Basic,Desktop,36,M,1
1881,FR,2021-08-17,Basic,Desktop,19,Other,1
1882,ES,2021-08-09,Premium,Desktop,51,M,1
1883,NL,2020-07-29,Standard,Tablet,42,M,1
1884,CA,2022-10-06,Basic,Mobile,65,F,1
1885,JP,2019-01-08,Basic,Mobile,63,M,1
1886,AU,2022-07-21,Basic,Desktop,80,M,1
1887,IT,2019-08-27,Standard,Tablet,59,Other,0
1888,NL,2019-10-02,Premium,Mobile,69,M,1
1889,IT,2019-04-28,Standard,Smart TV,44,Other,1
1890,UK,2020-08-28,Standard,Mobile,35,M,1
1891,CA,2019-04-12,Premium,Mobile,20,Other,1
1892,NL,2022-07-23,Standard,Tablet,73,M,1
1893,AU,2021-10-06,Standard,Desktop,73,Other,1
1894,DE,2019-10-24,Basic,Desktop,69,F,1
1895,ES,2019-10-05,Basic,Mobile,21,F,1
1896,FR,2022-03-14,Standard,Mobile,61,Other,1
1897,ES,2018-05-13,Standard,Mobile,54,F,1
1898,JP,2020-11-10,Premium,Desktop,37,F,1
1899,AU,2022-08-21,Basic,Tablet,72,F,1
1900,AU,2019-02-25,Basic,Smart TV,18,Other,1
1901,NL,2020-09-07,Basic,Smart TV,46,Other,0
1902,KR,2020-03-28,Basic,Smart TV,30,Other,1
1903,KR,2022-05-30,Premium,Mobile,58,Other,1
1904,AU,2018-06-30,Premium,Mobile,35,Other,1
1905,AU,2021-08-18,Premium,Desktop,28,Other,1
1906,IT,2022-04-20,Basic,Desktop,16,F,1
1907,JP,2020-03-05,Basic,Mobile,22,F,0
1908,IT,2021-04-15,Basic,Desktop,34,Other,1
1909,IT,2021-02-10,Standard,Smart TV,44,F,1
1910,AU,2021-12-17,Premium,Desktop,54,Other,1
1911,US,2020-07-19,Basic,Tablet,21,F,0
1912,ES,2020-10-02,Standard,Desktop,44,M,1
1913,ES,2019-11-24,Premium,Desktop,17,F,1
1914,FR,2020-06-24,Premium,Mobile,37,Other,1
1915,FR,2022-12-07,Basic,Tablet,58,F,1
1916,US,2021-07-18,Premium,Tablet,72,Other,1
1917,ES,2018-03-09,Basic,Mobile,77,Other,1
1918,KR,2021-05-20,Premium,Smart TV,51,Other,1
1919,DE,2022-08-11,Standard,Mobile,55,F,0
1920,AU,2020-11-08,Basic,Mobile,25,F,1
1921,DE,2018-05-11,Standard,Mobile,29,M,1
1922,KR,2019-04-10,Standard,Mobile,41,F,0
1923,CA,2021-01-02,Basic,Tablet,66,Other,1
1924,UK,2021-05-17,Premium,Mobile,72,F,1
1925,CA,2021-06-19,Premium,Mobile,34,M,1
1926,DE,2021-08-01,Premium,Tablet,61,F,1
1927,DE,2020-11-15,Standard,Desktop,76,Other,1
1928,DE,2022-07-18,Basic,Smart TV,70,Other,1
1929,NL,2022-10-20,Standard,Mobile,24,F,1
1930,IT,2019-03-23,Premium,Tablet,77,M,1
1931,CA,2022-04-03,Premium,Smart TV,31,F,1
1932,CA,2021-04-07,Standard,Desktop,36,Other,1
1933,KR,2021-12-11,Basic,Desktop,45,M,1
1934,NL,2020-11-08,Premium,Smart TV,20,M,0
1935,UK,2021-03-02,Standard,Tablet,54,Other,0
1936,FR,2018-12-02,Basic,Smart TV,54,M,1
1937,ES,2020-02-09,Basic,Tablet,48,Other,1
1938,JP,2019-05-22,Standard,Desktop,19,F,0
1939,DE,2019-03-01,Standard,Desktop,76,Other,1
1940,NL,2019-06-06,Basic,Mobile,60,Other,0
1941,JP,2021-07-18,Standard,Tablet,26,Other,1
1942,DE,2020-09-24,Premium,Mobile,70,M,1
1943,US,2020-06-24,Standard,Mobile,36,M,1
1944,AU,2018-06-07,Premium,Mobile,67,Other,1
1945,UK,2021-02-04,Premium,Tablet,28,M,0
1946,DE,2022-06-02,Standard,Desktop,65,Other,1
1947,US,2022-12-27,Premium,Tablet,42,Other,1
1948,CA,2020-09-24,Standard,Mobile,32,Other,1
1949,IT,2022-07-18,Premium,Desktop,52,Other,1
1950,FR,2021-07-28,Basic,Mobile,35,F,1
1951,KR,2022-10-13,Standard,Mobile,65,Other,1
1952,IT,2022-08-05,Basic,Smart TV,69,F,0
1953,CA,2020-07-15,Basic,Desktop,69,F,1
1954,UK,2020-06-10,Basic,Smart TV,56,Other,1
1955,FR,2020-03-18,Standard,Smart TV,20,M,0
1956,IT,2022-06-13,Basic,Smart TV,50,Other,1
1957,AU,2021-04-20,Basic,Mobile,42,Other,1
1958,NL,2020-06-15,Premium,Smart TV,69,F,1
1959,JP,2020-01-04,Premium,Mobile,28,F,1
1960,CA,2022-11-05,Premium,Mobile,57,M,1
1961,DE,2021-07-25,Standard,Desktop,31,F,1
1962,US,2019-08-25,Premium,Smart TV,43,M,0
1963,ES,2022-05-11,Basic,Desktop,54,F,1
1964,NL,2020-01-09,Standard,Smart TV,64,M,0
1965,AU,2018-08-14,Standard,Smart TV,78,M,1
1966,FR,2020-02-17,Basic,Tablet,64,Other,1
1967,ES,2021-07-21,Standard,Smart TV,39,F,1
1968,CA,2021-11-04,Standard,Tablet,27,F,1
1969,US,2021-05-29,Basic,Smart TV,57,M,1
1970,ES,2019-01-02,Standard,Mobile,42,F,1
1971,DE,2022-05-16,Premium,Tablet,67,F,1
1972,IT,2018-10-16,Premium,Smart TV,16,F,1
1973,FR,2020-08-18,Basic,Mobile,48,F,1
1974,NL,2019-07-20,Premium,Mobile,63,Other,0
1975,DE,2020-09-14,Premium,Smart TV,35,F,1
1976,UK,2018-07-10,Standard,Desktop,75,Other,0
1977,ES,2022-08-15,Basic,Mobile,33,Other,1
1978,DE,2018-01-17,Basic,Tablet,52,M,1
1979,CA,2020-06-21,Premium,Desktop,70,M,1
1980,FR,2020-11-18,Basic,Tablet,80,M,0
1981,UK,2018-05-03,Premium,Desktop,47,M,0
1982,FR,2019-10-02,Premium,Mobile,57,M,1
1983,DE,2018-05-13,Basic,Desktop,77,Other,1
1984,IT,2020-04-24,Premium,Mobile,17,F,1
1985,AU,2022-06-24,Basic,Desktop,28,M,1
1986,KR,2021-06-13,Standard,Tablet,70,F,1
1987,ES,2018-09-21,Standard,Mobile,68,Other,1
1988,KR,2021-01-27,Basic,Smart TV,70,Other,1
1989,FR,2021-09-06,Basic,Mobile,63,F,1
1990,FR,2019-01-03,Basic,Desktop,20,M,1
1991,FR,2019-01-14,Basic,Smart TV,80,F,1
1992,ES,2022-11-26,Premium,Tablet,18,Other,0
1993,IT,2019-10-31,Basic,Tablet,28,M,1
1994,IT,2019-08-16,Basic,Desktop,68,F,0
1995,UK,2018-03-17,Standard,Mobile,48,F,1
1996,JP,2022-02-21,Premium,Smart TV,18,M,1
1997,NL,2022-10-28,Standard,Smart TV,42,Other,1
1998,IT,2020-11-29,Basic,Smart TV,33,F,0
1999,US,2018-03-18,Standard,Smart TV,32,M,1
2000,IT,2021-09-23,Basic,Tablet,64,M,0
2001,US,2021-09-03,Basic,Mobile,25,M,0
2002,FR,2022-04-02,Standard,Tablet,42,M,1
2003,UK,2021-03-25,Basic,Smart TV,38,F,1
2004,AU,2019-01-07,Standard,Mobile,43,M,1
2005,JP,2019-05-14,Standard,Tablet,68,Other,1
2006,ES,2019-08-04,Basic,Smart TV,54,M,1
2007,NL,2020-10-22,Standard,Tablet,72,F,0
2008,US,2022-06-13,Basic,Tablet,71,F,1
2009,DE,2019-01-31,Basic,Mobile,61,M,1
2010,CA,2020-06-14,Premium,Desktop,47,F,1
2011,JP,2021-09-17,Premium,Tablet,38,Other,1
2012,FR,2020-08-24,Standard,Desktop,27,F,1
2013,IT,2021-11-10,Standard,Desktop,63,F,1
2014,UK,2021-02-26,Standard,Desktop,65,M,1
2015,FR,2020-01-28,Premium,Mobile,69,F,1
2016,UK,2019-09-07,Standard,Desktop,63,M,0
2017,NL,2019-05-26,Premium,Tablet,36,F,1
2018,CA,2022-12-04,Standard,Desktop,71,Other,1
2019,KR,2019-10-13,Basic,Tablet,42,Other,1
2020,NL,2021-04-03,Basic,Tablet,47,M,0
2021,FR,2019-08-17,Premium,Desktop,79,Other,0
2022,DE,2018-11-05,Basic,Tablet,76,M,1
2023,KR,2018-11-17,Standard,Desktop,41,Other,0
2024,AU,2021-07-04,Basic,Tablet,50,M,1
2025,DE,2021-09-12,Standard,Tablet,80,Other,1
2026,FR,2020-05-28,Premium,Mobile,68,M,1
2027,AU,2020-03-16,Basic,Tablet,76,Other,1
2028,FR,2021-08-01,Premium,Mobile,69,M,1
2029,FR,2019-12-27,Premium,Mobile,28,F,1
2030,AU,2022-05-20,Premium,Smart TV,75,M,0
2031,FR,2018-03-01,Basic,Desktop,42,F,0
2032,NL,2018-09-25,Basic,Desktop,37,M,1
2033,DE,2018-07-15,Premium,Desktop,77,Other,1
2034,US,2021-12-28,Premium,Smart TV,65,Other,1
2035,JP,2019-07-18,Basic,Mobile,32,M,1
2036,NL,2019-08-08,Basic,Tablet,72,F,1
2037,ES,2019-01-12,Premium,Tablet,34,Other,0
2038,KR,2021-03-30,Basic,Desktop,53,F,1
2039,NL,2022-03-18,Basic,Smart TV,29,F,1
2040,JP,2018-10-12,Premium,Tablet,17,M,1
2041,JP,2020-03-20,Standard,Mobile,30,M,1
2042,NL,2021-08-07,Premium,Desktop,53,Other,0
2043,UK,2020-07-31,Premium,Desktop,73,Other,1
2044,NL,2018-02-22,Premium,Smart TV,43,F,1
2045,JP,2019-03-28,Basic,Mobile,29,F,0
2046,IT,2018-08-09,Standard,Mobile,30,F,1
2047,FR,2022-05-09,Premium,Tablet,20,M,1
2048,FR,2019-02-03,Basic,Tablet,50,M,1
2049,KR,2020-09-02,Standard,Desktop,42,Other,1
2050,AU,2019-07-15,Basic,Tablet,21,Other,0
2051,DE,2021-01-22,Basic,Mobile,25,F,1
2052,JP,2020-10-07,Basic,Mobile,25,F,1
2053,UK,2021-01-19,Basic,Desktop,17,F,1
2054,KR,2021-03-30,Premium,Mobile,19,M,0
2055,DE,2022-10-04,Premium,Smart TV,20,M,1
2056,AU,2020-12-20,Standard,Desktop,31,F,1
2057,US,2021-01-19,Premium,Mobile,21,M,1
2058,IT,2019-08-21,Basic,Smart TV,49,Other,1
2059,ES,2022-03-02,Standard,Tablet,35,M,0
2060,ES,2019-03-06,Basic,Mobile,70,M,1
2061,CA,2021-11-25,Premium,Mobile,78,Other,0
2062,FR,2018-07-24,Premium,Desktop,23,M,1
2063,CA,2019-10-26,Basic,Mobile,79,M,1
2064,IT,2019-02-21,Premium,Mobile,55,M,1
2065,DE,2018-10-05,Standard,Mobile,36,Other,1
2066,KR,2021-02-11,Basic,Tablet,27,M,1
2067,AU,2018-09-29,Standard,Tablet,56,M,1
2068,UK,2020-09-19,Premium,Smart TV,71,F,0
2069,AU,2022-10-06,Standard,Desktop,64,F,0
2070,NL,2022-10-28,Basic,Mobile,46,Other,1
2071,UK,2022-06-04,Basic,Desktop,54,Other,0
2072,KR,2018-08-16,Standard,Mobile,52,M,1
2073,KR,2019-05-26,Basic,Mobile,60,F,1
2074,US,2022-12-02,Basic,Smart TV,26,F,1
2075,ES,2019-03-23,Basic,Desktop,71,Other,1
2076,NL,2019-01-15,Basic,Desktop,48,F,1
2077,IT,2019-11-22,Standard,Smart TV,79,Other,1
2078,UK,2019-10-01,Basic,Smart TV,62,F,1
2079,UK,2020-09-23,Premium,Desktop,51,Other,1
2080,ES,2020-12-12,Standard,Desktop,52,Other,0
2081,JP,2021-03-13,Basic,Mobile,19,F,1
2082,JP,2018-08-06,Premium,Tablet,71,F,1
2083,KR,2019-12-14,Standard,Smart TV,62,F,1
2084,AU,2022-05-13,Standard,Smart TV,39,F,0
2085,UK,2021-07-30,Standard,Smart TV,65,F,0
2086,KR,2018-09-30,Standard,Desktop,62,M,1
2087,NL,2019-06-15,Basic,Desktop,18,Other,1
2088,UK,2018-03-29,Standard,Tablet,30,M,1
2089,NL,2018-01-11,Premium,Desktop,39,F,1
2090,AU,2018-03-24,Standard,Mobile,16,M,1
2091,NL,2021-07-30,Standard,Mobile,50,M,1
2092,IT,2020-09-22,Premium,Smart TV,16,F,1
2093,IT,2020-04-14,Basic,Mobile,31,F,0
2094,KR,2022-11-18,Basic,Smart TV,45,M,1
2095,IT,2021-02-04,Basic,Smart TV,35,F,1
2096,AU,2018-01-27,Standard,Desktop,57,M,1
2097,FR,2020-12-13,Standard,Tablet,20,M,1
2098,UK,2019-07-13,Basic,Tablet,73,Other,1
2099,UK,2022-07-02,Basic,Tablet,29,Other,1
2100,FR,2018-08-25,Standard,Mobile,56,M,1
2101,CA,2019-10-15,Basic,Smart TV,32,M,1
2102,NL,2022-06-10,Standard,Mobile,62,F,0
2103,US,2021-02-13,Premium,Desktop,46,M,0
2104,AU,2018-09-19,Basic,Mobile,19,F,1
2105,JP,2018-07-29,Standard,Tablet,47,F,1
2106,JP,2018-06-08,Standard,Smart TV,28,Other,1
2107,DE,2019-06-22,Standard,Desktop,74,F,1
2108,KR,2022-02-09,Basic,Mobile,38,M,1
2109,AU,2021-08-06,Premium,Smart TV,18,F,1
2110,ES,2019-03-31,Standard,Mobile,45,F,0
2111,JP,2021-02-17,Basic,Smart TV,28,M,0
2112,KR,2022-08-15,Premium,Desktop,48,M,1
2113,NL,2022-08-11,Premium,Mobile,56,F,0
2114,ES,2021-02-05,Standard,Desktop,63,Other,1
2115,DE,2021-03-17,Premium,Mobile,51,M,1
2116,US,2021-03-25,Standard,Desktop,22,Other,1
2117,ES,2019-09-03,Basic,Desktop,17,F,0
2118,US,2018-05-17,Standard,Tablet,69,F,1
2119,FR,2019-05-08,Standard,Tablet,63,F,1
2120,UK,2018-03-30,Standard,Tablet,34,F,1
2121,UK,2020-04-28,Basic,Desktop,24,F,1
2122,AU,2021-04-18,Basic,Smart TV,61,M,0
2123,US,2021-07-24,Premium,Tablet,40,F,1
2124,NL,2022-01-20,Premium,Smart TV,66,F,1
2125,DE,2019-07-06,Standard,Desktop,39,F,1
2126,US,2022-07-02,Premium,Tablet,39,M,1
2127,IT,2022-03-04,Standard,Smart TV,43,F,1
2128,US,2020-11-15,Basic,Tablet,26,F,0
2129,IT,2021-12-23,Standard,Mobile,58,F,1
2130,NL,2019-05-21,Premium,Mobile,57,Other,1
2131,ES,2019-11-24,Standard,Tablet,19,F,1
2132,CA,2018-12-23,Premium,Desktop,17,M,1
2133,IT,2019-07-23,Standard,Desktop,23,M,1
2134,FR,2022-04-12,Basic,Smart TV,59,Other,1
2135,DE,2021-05-13,Standard,Smart TV,44,M,0
2136,KR,2019-10-22,Premium,Smart TV,65,M,1
2137,DE,2018-04-05,Basic,Smart TV,71,F,1
2138,JP,2019-01-12,Premium,Mobile,72,M,1
2139,CA,2018-07-23,Standard,Smart TV,33,M,1
2140,DE,2018-02-24,Basic,Desktop,75,Other,1
2141,IT,2022-04-25,Basic,Tablet,46,Other,1
2142,NL,2018-12-27,Standard,Smart TV,76,M,1
2143,FR,2020-03-22,Basic,Tablet,20,M,1
2144,FR,2018-09-06,Premium,Smart TV,80,M,1
2145,AU,2019-09-11,Standard,Mobile,39,M,1
2146,NL,2018-04-03,Basic,Mobile,29,Other,1
2147,KR,2019-05-06,Basic,Smart TV,63,Other,0
2148,CA,2019-04-08,Premium,Desktop,26,Other,1
2149,US,2018-05-07,Basic,Mobile,39,Other,1
2150,KR,2021-04-06,Standard,Desktop,28,F,0
2151,IT,2018-10-27,Standard,Desktop,51,Other,1
2152,UK,2020-10-05,Premium,Tablet,61,Other,1
