view_id,user_id,title_id,start_time,watch_duration_min,completed,rewatch_flag,device,country
4055,824,487,2020-02-12 22:44:00,98,1,0,Mobile,JP
4056,4677,1898,2022-02-19 07:38:00,151,1,0,Tablet,DE
4057,3973,1128,2021-02-01 09:33:00,145,0,0,Mobile,ES
4058,2180,813,2020-01-13 21:48:00,147,1,0,Smart TV,NL
4059,2131,1426,2022-06-28 09:00:00,124,0,0,Tablet,ES
4060,1701,637,2021-09-30 09:51:00,33,1,1,Desktop,DE
4061,3023,772,2022-05-29 12:05:00,158,0,0,Desktop,UK
4062,1523,180,2021-03-31 05:15:00,154,1,0,Smart TV,CA
4063,3060,21,2020-08-22 21:54:00,155,1,1,Desktop,DE
4064,3151,169,2020-03-22 06:08:00,31,1,0,Desktop,ES
4065,2783,1744,2022-10-25 22:00:00,147,0,0,Desktop,US
4066,1230,776,2023-10-01 15:43:00,13,0,0,Tablet,UK
4067,621,1494,2020-08-22 19:14:00,139,0,0,Smart TV,US
4068,507,1235,2020-02-07 08:21:00,165,0,1,Mobile,AU
4069,3234,1363,2022-08-20 05:38:00,26,0,0,Smart TV,IT
4070,81,556,2020-09-21 01:05:00,148,0,0,Tablet,NL
4071,4799,126,2021-12-17 05:30:00,63,1,1,Mobile,US
4072,641,1567,2023-01-31 14:56:00,105,0,0,Tablet,KR
4073,3368,1007,2021-01-15 05:17:00,32,0,1,Smart TV,KR
4074,4184,798,2021-11-17 23:01:00,68,0,0,Tablet,IT
4075,1023,112,2020-07-15 21:36:00,95,1,1,Smart TV,IT
4076,1308,372,2021-06-25 18:11:00,74,0,0,Tablet,DE
4077,2160,57,2022-03-30 13:59:00,26,0,1,Tablet,NL
4078,4700,1290,2020-12-28 22:08:00,39,0,1,Mobile,ES
4079,4841,1005,2022-02-27 22:43:00,76,0,0,Desktop,AU
4080,540,1130,2021-01-20 23:35:00,48,1,1,Tablet,AU
4081,2765,1411,2023-04-19 03:18:00,61,1,0,Smart TV,CA
4082,610,1629,2020-08-22 22:30:00,48,1,0,Tablet,AU
4083,2868,774,2020-05-04 11:04:00,136,1,0,Smart TV,IT
4084,455,1080,2023-07-31 01:35:00,110,0,0,Mobile,AU
4085,3702,1925,2022-11-17 00:33:00,131,1,0,Mobile,JP
4086,1637,697,2021-04-03 16:45:00,83,1,0,Desktop,FR
4087,1608,307,2021-06-27 04:57:00,20,1,0,Tablet,KR
4088,3804,122,2021-04-02 13:23:00,150,1,0,Tablet,US
4089,4756,383,2021-10-09 15:01:00,131,1,0,Smart TV,IT
4090,3928,1725,2023-09-01 23:36:00,45,1,0,Mobile,DE
4091,2145,1451,2022-05-31 23:36:00,162,1,1,Mobile,AU
4092,570,1492,2022-06-15 04:58:00,26,0,1,Smart TV,KR
4093,3934,105,2021-01-05 22:27:00,23,1,0,Desktop,IT
4094,4008,190,2022-03-02 22:30:00,51,0,0,Desktop,ES
4095,439,310,2020-10-23 23:18:00,25,1,0,Mobile,JP
4096,1357,856,2020-11-27 03:01:00,141,0,0,Smart TV,AU
4097,109,1126,2021-02-26 05:01:00,153,0,0,Mobile,FR
4098,2490,1453,2021-04-08 20:07:00,152,1,1,Smart TV,KR
4099,4391,1655,2021-06-06 02:50:00,89,1,0,Smart TV,FR
4100,741,1388,2020-05-20 22:56:00,137,0,0,Smart TV,AU
4101,1883,110,2022-09-13 07:05:00,63,0,1,Desktop,NL
4102,1169,1163,2023-01-12 16:30:00,50,1,0,Desktop,UK
4103,3780,150,2021-03-06 23:02:00,82,1,0,Smart TV,DE
4104,1904,1040,2022-08-18 21:25:00,134,0,0,Mobile,AU
4105,4813,15,2020-01-29 23:30:00,177,1,0,Desktop,IT
4106,3498,577,2020-11-18 22:29:00,121,0,0,Mobile,AU
4107,4967,1811,2022-08-05 16:50:00,99,0,0,Smart TV,ES
4108,3057,504,2023-04-17 19:04:00,53,0,0,Tablet,NL
4109,2527,1943,2020-05-19 07:07:00,122,1,0,Tablet,UK
4110,2051,1101,2023-10-09 20:21:00,36,0,1,Tablet,DE
4111,2071,576,2020-12-15 21:14:00,57,1,1,Tablet,UK
4112,2094,85,2020-12-24 11:45:00,147,0,0,Tablet,KR
4113,2715,1873,2020-05-10 00:33:00,139,1,0,Smart TV,DE
4114,848,909,2020-07-15 00:57:00,138,0,0,Desktop,UK
4115,2241,1097,2021-10-27 07:05:00,91,0,0,Desktop,JP
4116,2355,1381,2022-03-23 22:00:00,148,1,0,Desktop,ES
4117,1104,1689,2021-11-24 08:31:00,131,1,0,Desktop,NL
4118,2709,484,2022-11-13 17:07:00,120,0,0,Desktop,FR
4119,4399,461,2022-01-24 06:08:00,75,0,0,Desktop,US
4120,4293,164,2020-08-17 00:54:00,174,1,1,Mobile,IT
4121,3499,310,2020-08-21 19:33:00,150,0,0,Desktop,ES
4122,2093,1600,2021-08-06 13:37:00,56,1,0,Mobile,IT
4123,3433,1147,2023-11-19 02:51:00,93,0,0,Mobile,DE
4124,3182,589,2023-06-15 03:45:00,162,1,0,Mobile,CA
4125,4043,97,2023-07-18 08:57:00,76,1,0,Tablet,KR
4126,951,1228,2023-11-16 12:18:00,152,0,0,Smart TV,FR
4127,1956,1536,2020-02-21 12:44:00,113,1,0,Mobile,IT
4128,113,235,2022-09-07 20:17:00,137,0,0,Tablet,IT
4129,1344,1988,2021-10-17 05:17:00,109,1,1,Desktop,UK
4130,978,1228,2021-03-22 01:24:00,171,0,0,Tablet,JP
4131,3995,1869,2021-02-11 22:37:00,11,0,0,Desktop,DE
4132,2890,395,2021-11-27 17:41:00,149,0,0,Smart TV,KR
4133,1327,1487,2021-07-13 06:21:00,175,0,1,Tablet,FR
4134,930,483,2021-01-25 07:04:00,109,1,1,Tablet,FR
4135,2199,403,2020-09-30 07:11:00,75,0,0,Desktop,FR
4136,4645,450,2021-12-19 11:07:00,112,1,0,Desktop,UK
4137,4519,1058,2021-02-03 21:59:00,132,1,0,Desktop,ES
4138,3948,1632,2020-11-19 01:19:00,63,0,0,Desktop,ES
4139,990,1029,2022-11-16 17:43:00,74,0,0,Smart TV,JP
4140,3813,1733,2020-08-15 23:24:00,164,0,0,Desktop,UK
4141,2592,853,2021-07-31 11:23:00,60,0,0,Smart TV,FR
4142,4268,535,2020-02-07 06:17:00,129,0,0,Desktop,CA
4143,4898,823,2021-09-05 23:23:00,73,0,0,Tablet,US
4144,4,856,2022-03-15 16:38:00,156,1,0,Tablet,AU
4145,1225,697,2021-03-19 05:32:00,53,0,0,Desktop,JP
4146,4767,476,2020-01-12 20:35:00,12,1,0,Mobile,UK
4147,804,1327,2023-10-01 17:31:00,49,0,0,Mobile,US
4148,1555,1163,2023-01-18 23:12:00,9,0,0,Smart TV,KR
4149,294,1423,2020-02-29 11:27:00,165,1,1,Tablet,NL
4150,3666,1815,2020-12-02 21:12:00,142,0,0,Desktop,UK
4151,1009,836,2020-04-07 02:34:00,114,1,0,Mobile,ES
4152,4765,222,2021-05-14 23:59:00,115,0,0,Tablet,IT
4153,486,1414,2022-04-26 18:21:00,143,0,0,Mobile,ES
4154,2960,1526,2020-06-03 16:52:00,84,1,0,Mobile,DE
4155,2428,1320,2022-10-08 15:15:00,95,0,0,Mobile,CA
4156,1930,1654,2020-09-04 16:50:00,140,1,0,Tablet,IT
4157,4811,943,2021-08-23 02:24:00,62,0,0,Smart TV,JP
4158,1352,1079,2021-10-02 11:26:00,62,1,0,Smart TV,ES
4159,3461,835,2023-09-21 00:52:00,52,1,0,Smart TV,US
4160,2750,301,2020-07-08 15:40:00,151,1,0,Smart TV,UK
4161,866,242,2023-02-17 05:34:00,151,0,0,Mobile,IT
4162,2031,57,2023-12-05 10:04:00,10,0,0,Smart TV,FR
4163,3715,176,2023-06-04 00:22:00,169,0,0,Mobile,NL
4164,2173,942,2023-07-04 18:26:00,175,0,0,Mobile,AU
4165,2727,773,2020-10-14 07:57:00,60,0,0,Mobile,CA
4166,4840,524,2022-07-28 18:47:00,120,0,0,Desktop,IT
4167,4221,1079,2021-11-20 23:17:00,55,0,0,Tablet,JP
4168,3158,1636,2021-07-14 10:32:00,44,1,0,Tablet,AU
4169,2120,826,2021-02-25 15:13:00,68,1,0,Smart TV,UK
4170,81,86,2021-04-01 23:00:00,74,1,0,Desktop,NL
4171,812,781,2023-09-29 12:51:00,43,1,0,Smart TV,AU
4172,2331,1336,2020-12-27 11:15:00,170,0,0,Mobile,US
4173,991,1862,2020-09-14 20:33:00,166,0,1,Mobile,UK
4174,4858,591,2020-01-25 00:06:00,27,1,1,Smart TV,IT
4175,4815,705,2020-10-01 01:31:00,174,1,0,Mobile,KR
4176,4386,1014,2023-09-06 09:06:00,82,0,1,Desktop,JP
4177,2851,853,2022-05-05 20:15:00,120,1,0,Mobile,NL
4178,4044,77,2023-07-17 08:49:00,65,0,0,Desktop,FR
4179,1599,1568,2022-07-22 22:23:00,25,1,0,Tablet,US
4180,1934,766,2021-05-05 10:22:00,72,0,0,Desktop,NL
4181,1355,259,2020-11-08 21:34:00,81,1,0,Desktop,US
4182,3315,793,2020-03-13 01:39:00,129,0,0,Tablet,FR
4183,4729,3,2023-03-24 02:41:00,44,1,0,Desktop,JP
4184,884,1243,2021-04-08 11:35:00,30,0,1,Tablet,JP
4185,830,610,2020-07-16 17:50:00,99,1,0,Tablet,JP
4186,465,119,2021-09-28 16:38:00,107,1,0,Tablet,US
4187,3562,16,2023-02-04 08:24:00,149,0,0,Tablet,KR
4188,2219,1373,2021-07-11 19:54:00,85,0,0,Desktop,UK
4189,4638,1689,2022-08-14 14:23:00,99,0,1,Desktop,IT
4190,545,329,2021-05-18 09:01:00,16,0,0,Mobile,ES
4191,2686,274,2021-01-01 19:01:00,80,0,0,Mobile,NL
4192,734,732,2020-02-22 15:27:00,47,0,0,Tablet,KR
4193,1399,48,2020-07-20 04:47:00,32,1,0,Desktop,NL
4194,1120,1592,2021-01-14 01:37:00,81,0,0,Smart TV,US
4195,2096,357,2021-01-18 00:33:00,40,1,0,Tablet,AU
4196,694,1379,2023-05-11 17:41:00,97,0,0,Desktop,AU
4197,3732,1490,2022-11-14 15:13:00,78,0,1,Mobile,FR
4198,1962,1967,2022-07-02 04:13:00,15,1,0,Desktop,US
4199,1851,646,2022-10-06 03:40:00,59,0,0,Desktop,US
4200,563,1027,2022-06-29 14:16:00,152,1,0,Desktop,ES
4201,4211,1864,2023-04-28 11:13:00,179,0,1,Tablet,ES
4202,1336,658,2022-12-28 10:55:00,68,0,0,Tablet,US
4203,2652,1302,2023-06-20 18:21:00,35,1,0,Tablet,AU
4204,2214,216,2021-08-20 07:26:00,18,0,0,Tablet,DE
4205,1966,1122,2022-10-06 04:56:00,78,1,1,Smart TV,FR
4206,19,1108,2022-11-15 09:35:00,108,0,0,Mobile,JP
4207,3492,1744,2021-06-22 20:07:00,81,0,1,Tablet,UK
4208,1264,743,2023-11-14 01:36:00,178,0,1,Desktop,UK
4209,4744,394,2021-05-23 15:21:00,129,0,1,Mobile,DE
4210,827,669,2021-12-29 00:33:00,144,1,0,Mobile,JP
4211,3507,414,2023-03-19 10:33:00,78,0,0,Tablet,US
4212,2225,712,2020-01-14 20:20:00,174,0,0,Smart TV,US
4213,4941,797,2021-12-05 07:30:00,16,0,1,Tablet,IT
4214,3884,842,2022-10-25 01:38:00,146,1,0,Tablet,FR
4215,3248,1124,2021-04-27 10:03:00,95,1,0,Mobile,AU
4216,4308,486,2021-07-20 09:01:00,51,1,0,Desktop,AU
4217,2969,743,2021-06-20 20:31:00,178,1,0,Mobile,CA
4218,1020,1868,2021-07-19 05:56:00,155,1,1,Tablet,IT
4219,169,493,2023-07-13 06:27:00,152,1,0,Smart TV,FR
4220,3120,1114,2021-04-05 09:02:00,44,1,0,Mobile,US
4221,1010,60,2021-07-04 11:19:00,151,0,0,Mobile,ES
4222,2357,797,2020-02-23 12:23:00,53,0,0,Tablet,UK
4223,4749,437,2020-02-12 19:27:00,110,0,0,Desktop,NL
4224,1617,635,2023-05-20 03:26:00,101,1,0,Mobile,ES
4225,3063,1521,2021-10-23 15:28:00,53,0,0,Mobile,KR
4226,2138,735,2021-11-20 20:18:00,54,1,0,Desktop,JP
4227,1526,1650,2021-03-30 06:05:00,158,0,1,Smart TV,JP
4228,605,1430,2020-11-14 21:04:00,16,0,1,Mobile,CA
4229,963,1397,2020-03-24 06:34:00,130,0,0,Desktop,ES
4230,1567,1902,2023-01-27 00:56:00,13,0,0,Desktop,CA
4231,4092,1603,2023-02-18 19:50:00,137,1,0,Mobile,UK
4232,4681,1416,2022-04-05 17:49:00,120,1,0,Mobile,FR
4233,3411,1766,2022-02-28 13:32:00,174,0,0,Tablet,AU
4234,1638,1686,2021-02-05 02:27:00,87,0,0,Mobile,AU
4235,4894,1112,2021-03-13 07:57:00,141,0,0,Mobile,JP
4236,1474,1005,2020-10-14 09:38:00,16,1,0,Mobile,CA
4237,2208,112,2022-01-07 09:12:00,157,1,0,Smart TV,CA
4238,2289,772,2023-06-27 16:38:00,138,0,0,Tablet,JP
4239,3920,1345,2021-05-17 16:56:00,77,0,0,Smart TV,IT
4240,4855,649,2021-03-15 15:11:00,99,1,0,Mobile,ES
4241,741,1678,2021-11-19 07:42:00,99,1,0,Tablet,AU
4242,4679,847,2020-11-08 00:02:00,57,0,1,Smart TV,CA
4243,1841,73,2020-11-28 00:07:00,160,1,0,Smart TV,JP
4244,3110,1345,2023-01-02 12:03:00,33,0,1,Desktop,UK
4245,1877,1040,2021-12-27 10:44:00,98,0,0,Tablet,DE
4246,2900,102,2021-12-08 03:40:00,144,1,0,Mobile,DE
4247,3822,1738,2023-10-17 12:59:00,28,1,0,Tablet,NL
4248,1305,791,2022-05-08 04:18:00,83,1,1,Smart TV,UK
4249,3375,1013,2022-09-04 22:00:00,70,1,0,Mobile,ES
4250,712,33,2022-10-23 01:03:00,166,0,0,Smart TV,KR
4251,3220,1830,2021-07-18 19:06:00,56,1,0,Tablet,JP
4252,4826,977,2021-06-13 16:37:00,96,0,1,Desktop,US
4253,2179,287,2022-01-31 04:31:00,91,1,0,Smart TV,UK
4254,740,908,2022-09-27 18:59:00,22,1,1,Mobile,KR
4255,2972,1590,2021-04-17 14:11:00,96,1,0,Desktop,FR
4256,2819,789,2021-04-03 06:31:00,55,0,1,Tablet,NL
4257,1569,1737,2021-09-21 17:35:00,160,1,1,Mobile,IT
4258,496,52,2020-03-04 00:10:00,69,0,0,Smart TV,IT
4259,182,1872,2020-05-27 04:28:00,123,0,0,Desktop,IT
4260,231,797,2022-03-25 04:23:00,176,1,1,Tablet,NL
4261,3858,1115,2022-08-25 09:19:00,33,1,1,Mobile,CA
4262,1060,1499,2022-10-27 09:32:00,78,0,0,Smart TV,KR
4263,766,992,2020-12-25 15:16:00,166,1,0,Smart TV,UK
4264,638,1454,2023-06-27 08:03:00,173,1,0,Tablet,JP
4265,3874,1141,2023-02-27 21:05:00,56,1,0,Desktop,KR
4266,3932,227,2022-06-13 02:40:00,111,1,1,Tablet,AU
4267,4819,1369,2022-10-28 20:47:00,150,0,0,Mobile,KR
4268,1252,787,2021-04-27 22:33:00,37,1,0,Desktop,NL
4269,4870,632,2020-06-26 09:22:00,170,1,1,Tablet,FR
4270,27,1210,2022-08-11 07:55:00,59,0,0,Smart TV,AU
4271,377,1236,2022-12-03 15:02:00,61,1,0,Smart TV,ES
4272,2245,1723,2020-12-14 18:34:00,97,1,0,Smart TV,IT
4273,4066,122,2021-08-21 19:28:00,165,0,1,Smart TV,KR
4274,2275,627,2021-09-18 12:56:00,58,0,1,Tablet,AU
4275,3138,535,2022-09-11 08:36:00,115,1,0,Tablet,ES
4276,4651,249,2021-05-25 03:05:00,8,0,0,Mobile,KR
4277,3051,261,2020-12-04 23:04:00,165,1,0,Mobile,IT
4278,2877,1809,2023-04-12 11:34:00,141,0,0,Mobile,US
4279,1344,401,2022-05-21 23:35:00,139,0,1,Desktop,UK
4280,3148,68,2022-11-06 21:35:00,49,1,1,Smart TV,DE
4281,1214,486,2022-01-30 03:04:00,68,1,0,Tablet,CA
4282,1353,354,2021-10-22 23:16:00,152,0,0,Tablet,CA
4283,2963,921,2020-02-09 06:05:00,125,1,1,Desktop,NL
4284,4472,1350,2020-07-29 01:52:00,27,1,1,Smart TV,UK
4285,1298,570,2022-08-20 01:54:00,128,1,1,Smart TV,US
4286,465,1047,2020-07-21 09:05:00,76,0,1,Smart TV,US
4287,1826,899,2022-01-03 14:17:00,92,1,0,Tablet,KR
4288,3065,1769,2023-08-24 03:28:00,64,0,0,Smart TV,CA
4289,42,138,2022-04-12 10:44:00,72,0,0,Desktop,NL
4290,3213,756,2022-07-07 16:05:00,100,1,1,Mobile,IT
4291,3447,801,2021-12-24 10:40:00,177,1,0,Mobile,NL
4292,3593,298,2023-02-16 12:16:00,44,0,0,Mobile,IT
4293,1776,890,2020-04-18 03:30:00,28,0,0,Tablet,KR
4294,3963,1867,2020-11-23 05:52:00,177,1,0,Smart TV,DE
4295,4976,1972,2023-11-16 09:21:00,56,0,0,Mobile,KR
4296,4623,831,2023-12-17 10:05:00,103,1,0,Tablet,ES
4297,2381,1800,2020-07-20 17:42:00,8,0,1,Tablet,ES
4298,2197,1753,2020-01-22 00:33:00,88,0,0,Smart TV,JP
4299,4242,1507,2020-01-28 21:42:00,159,0,0,Tablet,ES
4300,1307,39,2022-08-12 19:25:00,32,0,0,Mobile,UK
4301,3794,1211,2023-01-14 18:27:00,89,0,0,Mobile,AU
4302,1853,207,2020-08-03 17:56:00,132,0,0,Mobile,US
4303,4288,941,2022-11-29 23:04:00,90,0,0,Desktop,NL
4304,2138,1422,2023-04-12 21:07:00,113,1,0,Desktop,JP
4305,552,868,2021-10-18 13:30:00,17,0,0,Desktop,AU
4306,3526,1009,2023-01-24 17:21:00,35,0,0,Desktop,CA
4307,4510,365,2020-02-17 06:35:00,99,0,1,Smart TV,DE
4308,4227,750,2022-08-16 19:19:00,20,1,1,Mobile,DE
4309,2763,1942,2021-08-13 22:05:00,175,1,1,Tablet,ES
4310,149,818,2022-11-19 18:35:00,92,1,0,Mobile,AU
4311,866,1113,2023-02-06 20:05:00,25,0,0,Desktop,IT
4312,4016,1729,2022-12-31 15:12:00,74,1,1,Mobile,US
4313,4584,1587,2021-10-18 03:44:00,69,0,0,Desktop,US
4314,3370,928,2022-02-05 14:42:00,30,0,0,Desktop,US
4315,4681,649,2021-08-17 00:08:00,54,0,0,Mobile,FR
4316,1645,1559,2021-08-11 05:43:00,103,0,0,Smart TV,UK
4317,3135,1204,2023-06-20 11:29:00,29,1,1,Smart TV,US
4318,2894,951,2020-02-14 01:06:00,113,0,1,Tablet,CA
4319,2848,135,2023-07-05 04:10:00,74,0,0,Mobile,US
4320,1427,453,2022-11-29 14:51:00,142,1,0,Smart TV,NL
4321,363,416,2023-01-05 03:57:00,80,0,0,Desktop,ES
4322,3216,1941,2020-04-15 08:00:00,151,1,0,Desktop,ES
4323,1508,1511,2022-05-15 04:57:00,149,1,0,Smart TV,IT
4324,1234,716,2023-03-08 22:22:00,56,1,1,Desktop,JP
4325,3489,345,2020-08-31 00:46:00,149,0,0,Tablet,IT
4326,1633,372,2022-06-30 04:28:00,39,0,0,Mobile,ES
4327,3543,813,2022-08-06 11:17:00,153,1,0,Mobile,NL
4328,2981,1922,2023-03-28 15:13:00,9,0,0,Smart TV,IT
4329,3743,663,2023-09-26 07:30:00,70,1,0,Tablet,FR
4330,498,1942,2022-11-03 22:33:00,57,1,0,Mobile,DE
4331,3283,1149,2020-10-11 18:16:00,137,1,0,Mobile,KR
4332,3622,1891,2020-04-15 08:37:00,112,1,0,Desktop,AU
4333,1221,1196,2021-09-03 04:28:00,163,0,0,Mobile,UK
4334,4787,1919,2020-05-23 13:58:00,59,1,1,Desktop,UK
4335,4285,1599,2020-02-29 01:17:00,119,0,0,Smart TV,AU
4336,13,342,2023-11-19 23:33:00,142,1,1,Smart TV,KR
4337,1750,1185,2022-06-25 18:58:00,129,0,0,Mobile,DE
4338,4600,1928,2022-06-20 15:02:00,22,1,0,Tablet,JP
4339,1378,1830,2021-09-06 21:11:00,73,1,0,Tablet,KR
4340,2038,179,2020-03-31 04:39:00,151,0,0,Smart TV,KR
4341,1169,194,2020-02-14 06:25:00,125,0,0,Tablet,UK
4342,289,73,2023-04-20 05:46:00,92,0,0,Tablet,KR
4343,1205,1018,2020-02-19 18:32:00,60,0,1,Mobile,FR
4344,4212,1750,2020-09-06 17:03:00,65,0,0,Tablet,AU
4345,1541,61,2022-07-24 03:19:00,143,0,0,Smart TV,UK
4346,344,1910,2021-11-07 23:19:00,93,1,0,Mobile,NL
4347,4501,271,2022-10-08 20:22:00,180,1,0,Desktop,US
4348,4248,756,2023-02-09 03:38:00,131,1,0,Tablet,FR
4349,4148,1130,2023-10-24 22:50:00,81,1,0,Desktop,UK
4350,3600,529,2023-01-24 04:10:00,53,1,1,Smart TV,IT
4351,4402,817,2021-06-04 05:52:00,90,0,0,Mobile,UK
4352,2481,835,2021-07-24 14:05:00,129,1,0,Tablet,UK
4353,1137,793,2022-01-11 17:34:00,81,1,0,Mobile,US
4354,3337,892,2020-06-22 04:17:00,93,0,0,Mobile,NL
4355,684,144,2022-06-05 21:02:00,30,0,0,Smart TV,ES
4356,2216,1442,2020-08-22 17:06:00,30,1,0,Desktop,DE
4357,433,935,2022-03-24 05:47:00,30,1,0,Mobile,DE
4358,4788,1921,2022-03-29 19:41:00,46,0,0,Desktop,US
4359,1484,190,2022-02-10 17:17:00,125,0,0,Smart TV,UK
4360,153,321,2020-04-06 12:12:00,22,1,1,Tablet,ES
4361,556,1650,2020-03-12 18:08:00,76,0,0,Tablet,UK
4362,1757,373,2023-04-13 11:47:00,81,1,0,Mobile,US
4363,2819,1634,2022-06-11 16:44:00,104,1,0,Tablet,NL
4364,1213,1945,2023-03-19 12:47:00,36,0,0,Desktop,DE
4365,1417,1571,2021-07-21 14:58:00,40,1,0,Desktop,CA
4366,1710,140,2022-12-10 17:36:00,130,0,0,Mobile,AU
4367,3557,1873,2020-04-07 09:17:00,104,0,0,Smart TV,KR
4368,142,432,2022-06-26 09:59:00,78,0,0,Tablet,CA
4369,3896,151,2023-03-27 19:04:00,175,1,0,Desktop,IT
4370,3907,410,2021-07-30 22:09:00,165,0,0,Mobile,KR
4371,2083,297,2020-07-06 03:17:00,11,0,0,Desktop,KR
4372,4574,1584,2020-06-07 07:27:00,174,0,0,Desktop,IT
4373,2560,1224,2020-09-27 18:00:00,131,0,0,Mobile,CA
4374,1571,1061,2021-03-30 18:18:00,49,0,0,Desktop,NL
4375,939,1742,2021-03-26 23:16:00,41,1,0,Tablet,KR
4376,4010,117,2022-05-02 21:57:00,81,1,0,Smart TV,AU
4377,1051,1702,2020-09-18 10:44:00,118,0,0,Mobile,US
4378,3451,1484,2021-08-18 01:50:00,12,1,0,Tablet,KR
4379,4105,1855,2023-12-16 18:23:00,46,0,0,Tablet,ES
4380,961,545,2021-03-30 20:17:00,98,0,1,Desktop,JP
4381,2522,837,2022-03-19 06:38:00,128,1,0,Mobile,ES
4382,4101,87,2020-07-03 04:46:00,16,1,0,Desktop,DE
4383,1699,494,2021-12-25 15:22:00,167,0,0,Desktop,NL
4384,2238,1224,2022-08-15 10:57:00,108,0,0,Desktop,NL
4385,2917,858,2021-07-28 12:42:00,113,1,0,Desktop,DE
4386,3090,813,2022-06-22 08:36:00,28,1,0,Smart TV,NL
4387,2480,1439,2022-11-11 03:25:00,154,0,0,Tablet,UK
4388,100,436,2020-12-06 09:49:00,41,0,0,Smart TV,US
4389,907,867,2023-12-07 08:47:00,95,1,0,Smart TV,DE
4390,1113,1787,2023-10-23 09:46:00,78,0,0,Smart TV,IT
4391,983,628,2022-03-28 03:00:00,9,1,0,Tablet,JP
4392,4688,1053,2021-01-27 10:39:00,15,0,1,Mobile,ES
4393,2740,1727,2022-10-25 03:48:00,163,1,0,Smart TV,JP
4394,3461,750,2020-06-03 09:25:00,153,1,0,Mobile,US
4395,2644,1220,2023-09-26 02:34:00,63,0,0,Desktop,DE
4396,3382,724,2021-02-22 19:29:00,152,1,0,Mobile,ES
4397,298,658,2022-07-28 17:13:00,70,0,1,Mobile,FR
4398,140,1112,2020-04-11 15:22:00,14,0,0,Tablet,IT
4399,483,1348,2021-03-09 10:17:00,100,1,0,Mobile,JP
4400,1717,1866,2022-05-30 08:02:00,37,0,1,Tablet,UK
4401,1436,1984,2020-11-01 22:52:00,16,0,0,Tablet,UK
4402,4799,659,2020-01-06 06:50:00,30,1,0,Smart TV,US
4403,793,738,2021-11-20 18:22:00,152,0,0,Tablet,DE
4404,4674,1588,2020-12-20 08:04:00,160,0,1,Desktop,KR
4405,912,888,2022-03-12 10:20:00,60,0,0,Desktop,KR
4406,378,242,2023-01-22 02:06:00,170,1,0,Desktop,UK
4407,3,420,2020-09-22 17:02:00,176,0,1,Smart TV,UK
4408,1239,1422,2021-12-28 06:34:00,56,1,0,Desktop,US
4409,581,1795,2021-08-10 08:52:00,164,0,0,Mobile,IT
4410,3849,1187,2020-11-15 02:41:00,112,1,0,Tablet,CA
4411,601,639,2023-01-22 03:55:00,21,0,0,Mobile,UK
4412,2411,1839,2022-04-16 17:31:00,50,1,0,Desktop,FR
4413,947,243,2022-10-07 07:30:00,8,0,0,Smart TV,IT
4414,1001,768,2021-03-03 17:53:00,70,1,0,Tablet,FR
4415,341,1772,2021-02-22 11:20:00,165,0,0,Desktop,DE
4416,3780,459,2020-06-29 06:42:00,32,0,1,Smart TV,DE
4417,961,416,2020-06-01 23:57:00,52,1,0,Tablet,JP
4418,1621,523,2023-12-21 21:24:00,102,0,0,Desktop,DE
4419,1050,1697,2023-05-23 03:12:00,101,1,0,Smart TV,UK
4420,642,686,2021-04-09 18:17:00,71,1,0,Mobile,ES
4421,3146,5,2020-06-06 09:26:00,33,1,1,Smart TV,KR
4422,77,703,2023-02-06 08:38:00,147,1,0,Tablet,NL
4423,2112,1913,2022-07-14 11:14:00,163,1,0,Smart TV,KR
4424,3488,1859,2020-05-06 00:30:00,80,0,1,Mobile,CA
4425,1656,1742,2023-11-04 06:23:00,65,1,1,Smart TV,JP
4426,2004,1951,2022-05-27 19:17:00,21,0,0,Desktop,AU
4427,2869,228,2022-10-23 00:43:00,5,0,0,Desktop,ES
4428,2866,792,2022-01-22 17:09:00,91,0,0,Tablet,JP
4429,2138,1046,2021-05-03 16:27:00,147,0,0,Desktop,JP
4430,723,289,2021-02-10 21:21:00,138,0,0,Desktop,US
4431,4996,5,2021-11-23 00:30:00,57,0,0,Mobile,KR
4432,4886,127,2022-09-12 04:36:00,69,1,0,Tablet,CA
4433,3166,1629,2021-05-23 12:27:00,108,0,1,Desktop,CA
4434,1588,201,2021-03-13 19:47:00,108,1,0,Smart TV,CA
4435,4253,813,2021-05-20 06:34:00,152,1,1,Desktop,NL
4436,2737,631,2022-09-29 00:07:00,176,0,1,Mobile,AU
4437,1488,172,2021-08-11 06:54:00,96,1,0,Smart TV,NL
4438,1863,1168,2021-06-15 05:57:00,118,1,0,Smart TV,JP
4439,4193,1693,2020-11-01 17:56:00,135,0,0,Mobile,DE
4440,2878,1812,2022-05-03 11:47:00,164,1,0,Desktop,ES
4441,113,602,2020-04-20 05:35:00,173,0,0,Desktop,IT
4442,2307,625,2022-07-31 14:58:00,9,1,0,Desktop,NL
4443,2299,1112,2020-06-10 06:15:00,91,1,0,Desktop,ES
4444,4281,1999,2020-11-20 19:54:00,155,0,1,Smart TV,CA
4445,2197,1772,2021-08-04 04:14:00,88,0,0,Mobile,JP
4446,3326,1119,2022-11-24 09:13:00,156,0,0,Smart TV,UK
4447,4838,1638,2021-04-01 21:53:00,164,0,0,Desktop,CA
4448,218,803,2023-12-04 04:55:00,113,1,0,Smart TV,AU
